warehouse_id,location,product_id,category,current_stock
WH01,Bangalore,PRD00615,Laptop,21
WH01,Bangalore,PRD00616,Home,5
WH01,Bangalore,PRD00617,Accessories,9
WH01,Bangalore,PRD00618,Home,19
WH01,Bangalore,PRD00619,Mobile,17
WH01,Bangalore,PRD00620,Laptop,7
WH01,Bangalore,PRD00621,Grocery,8
WH01,Bangalore,PRD00622,Accessories,11
WH01,Bangalore,PRD00623,Home,13
WH01,Bangalore,PRD00624,Electronics,15
WH01,Bangalore,PRD00625,Accessories,11
WH01,Bangalore,PRD00626,Fashion,12
WH01,Bangalore,PRD00627,Grocery,17
WH01,Bangalore,PRD00628,Fashion,5
WH01,Bangalore,PRD00629,Beauty,9
WH01,Bangalore,PRD00630,Laptop,17
WH01,Bangalore,PRD00631,Electronics,20
WH01,Bangalore,PRD00632,Beauty,13
WH01,Bangalore,PRD00633,Grocery,14
WH01,Bangalore,PRD00634,Electronics,6
WH01,Bangalore,PRD00635,Fashion,12
WH01,Bangalore,PRD00636,Home,14
WH01,Bangalore,PRD00637,Accessories,8
WH01,Bangalore,PRD00638,Accessories,9
WH01,Bangalore,PRD00639,Beauty,11
WH01,Bangalore,PRD00640,Home,4
WH01,Bangalore,PRD00641,Beauty,10
WH01,Bangalore,PRD00642,Accessories,8
WH01,Bangalore,PRD00643,Accessories,10
WH01,Bangalore,PRD00644,Mobile,6
WH01,Bangalore,PRD00645,Mobile,20
WH01,Bangalore,PRD00646,Grocery,15
WH01,Bangalore,PRD00647,Mobile,16
WH01,Bangalore,PRD00648,Grocery,18
WH01,Bangalore,PRD00649,Laptop,13
WH01,Bangalore,PRD00650,Electronics,6
WH01,Bangalore,PRD00651,Laptop,14
WH01,Bangalore,PRD00652,Mobile,15
WH01,Bangalore,PRD00653,Laptop,17
WH01,Bangalore,PRD00654,Home,12
WH01,Bangalore,PRD00655,Accessories,6
WH01,Bangalore,PRD00656,Mobile,9
WH01,Bangalore,PRD00657,Electronics,11
WH01,Bangalore,PRD00658,Grocery,16
WH01,Bangalore,PRD00659,Accessories,14
WH01,Bangalore,PRD00660,Laptop,10
WH01,Bangalore,PRD00661,Accessories,22
WH01,Bangalore,PRD00662,Laptop,15
WH01,Bangalore,PRD00663,Grocery,8
WH01,Bangalore,PRD00664,Grocery,6
WH01,Bangalore,PRD00665,Electronics,7
WH01,Bangalore,PRD00666,Fashion,8
WH01,Bangalore,PRD00667,Mobile,7
WH01,Bangalore,PRD00668,Grocery,7
WH01,Bangalore,PRD00669,Fashion,9
WH01,Bangalore,PRD00670,Fashion,7
WH01,Bangalore,PRD00671,Beauty,20
WH01,Bangalore,PRD00672,Beauty,5
WH01,Bangalore,PRD00673,Laptop,13
WH01,Bangalore,PRD00674,Laptop,11
WH01,Bangalore,PRD00675,Fashion,22
WH01,Bangalore,PRD00676,Home,6
WH01,Bangalore,PRD00677,Beauty,11
WH01,Bangalore,PRD00678,Fashion,21
WH01,Bangalore,PRD00679,Accessories,20
WH01,Bangalore,PRD00680,Accessories,19
WH01,Bangalore,PRD00681,Home,9
WH01,Bangalore,PRD00682,Beauty,7
WH01,Bangalore,PRD00683,Laptop,16
WH01,Bangalore,PRD00684,Laptop,21
WH01,Bangalore,PRD00685,Accessories,14
WH01,Bangalore,PRD00686,Electronics,14
WH01,Bangalore,PRD00687,Beauty,9
WH01,Bangalore,PRD00688,Grocery,18
WH01,Bangalore,PRD00689,Laptop,7
WH01,Bangalore,PRD00690,Laptop,10
WH01,Bangalore,PRD00691,Accessories,12
WH01,Bangalore,PRD00692,Mobile,13
WH01,Bangalore,PRD00693,Electronics,8
WH01,Bangalore,PRD00694,Fashion,6
WH01,Bangalore,PRD00695,Home,15
WH01,Bangalore,PRD00696,Home,9
WH01,Bangalore,PRD00697,Mobile,14
WH01,Bangalore,PRD00698,Accessories,7
WH01,Bangalore,PRD00699,Beauty,13
WH01,Bangalore,PRD00700,Mobile,14
WH01,Bangalore,PRD00701,Electronics,5
WH01,Bangalore,PRD00702,Accessories,10
WH01,Bangalore,PRD00703,Laptop,6
WH01,Bangalore,PRD00704,Mobile,5
WH01,Bangalore,PRD00705,Beauty,22
WH01,Bangalore,PRD00706,Home,10
WH01,Bangalore,PRD00707,Beauty,19
WH01,Bangalore,PRD00708,Electronics,9
WH01,Bangalore,PRD00709,Home,16
WH01,Bangalore,PRD00710,Fashion,18
WH01,Bangalore,PRD00711,Fashion,15
WH01,Bangalore,PRD00712,Grocery,12
WH01,Bangalore,PRD00713,Fashion,11
WH01,Bangalore,PRD00714,Beauty,10
WH01,Bangalore,PRD00715,Grocery,21
WH01,Bangalore,PRD00716,Fashion,19
WH01,Bangalore,PRD00717,Home,21
WH01,Bangalore,PRD00718,Mobile,6
WH01,Bangalore,PRD00719,Laptop,17
WH01,Bangalore,PRD00720,Mobile,21
WH01,Bangalore,PRD00721,Home,7
WH01,Bangalore,PRD00722,Fashion,5
WH01,Bangalore,PRD00723,Laptop,17
WH01,Bangalore,PRD00724,Fashion,14
WH01,Bangalore,PRD00725,Mobile,19
WH01,Bangalore,PRD00726,Laptop,7
WH01,Bangalore,PRD00727,Grocery,18
WH01,Bangalore,PRD00728,Beauty,8
WH01,Bangalore,PRD00729,Fashion,7
WH01,Bangalore,PRD00730,Accessories,7
WH01,Bangalore,PRD00731,Home,19
WH01,Bangalore,PRD00732,Laptop,16
WH01,Bangalore,PRD00733,Electronics,13
WH01,Bangalore,PRD00734,Home,10
WH01,Bangalore,PRD00735,Home,20
WH01,Bangalore,PRD00736,Mobile,11
WH01,Bangalore,PRD00737,Laptop,19
WH01,Bangalore,PRD00738,Laptop,12
WH01,Bangalore,PRD00739,Laptop,11
WH01,Bangalore,PRD00740,Accessories,12
WH01,Bangalore,PRD00741,Electronics,9
WH01,Bangalore,PRD00742,Beauty,17
WH01,Bangalore,PRD00743,Mobile,13
WH01,Bangalore,PRD00744,Electronics,8
WH01,Bangalore,PRD00745,Laptop,20
WH01,Bangalore,PRD00746,Accessories,11
WH01,Bangalore,PRD00747,Grocery,14
WH01,Bangalore,PRD00748,Accessories,20
WH01,Bangalore,PRD00749,Beauty,15
WH01,Bangalore,PRD00750,Fashion,6
WH01,Bangalore,PRD00751,Mobile,21
WH01,Bangalore,PRD00752,Home,15
WH01,Bangalore,PRD00753,Grocery,10
WH01,Bangalore,PRD00754,Grocery,7
WH01,Bangalore,PRD00755,Grocery,18
WH01,Bangalore,PRD00756,Accessories,15
WH01,Bangalore,PRD00757,Beauty,14
WH01,Bangalore,PRD00758,Fashion,20
WH01,Bangalore,PRD00759,Beauty,18
WH01,Bangalore,PRD00760,Mobile,7
WH01,Bangalore,PRD00761,Home,10
WH01,Bangalore,PRD00762,Laptop,8
WH01,Bangalore,PRD00763,Fashion,17
WH01,Bangalore,PRD00764,Laptop,5
WH01,Bangalore,PRD00765,Grocery,14
WH01,Bangalore,PRD00766,Accessories,18
WH01,Bangalore,PRD00767,Accessories,20
WH01,Bangalore,PRD00768,Fashion,10
WH01,Bangalore,PRD00769,Mobile,19
WH01,Bangalore,PRD00770,Grocery,6
WH01,Bangalore,PRD00771,Beauty,19
WH01,Bangalore,PRD00772,Laptop,6
WH01,Bangalore,PRD00773,Electronics,11
WH01,Bangalore,PRD00774,Beauty,18
WH01,Bangalore,PRD00775,Accessories,7
WH01,Bangalore,PRD00776,Beauty,8
WH01,Bangalore,PRD00777,Grocery,17
WH01,Bangalore,PRD00778,Home,17
WH01,Bangalore,PRD00779,Home,16
WH01,Bangalore,PRD00780,Grocery,16
WH01,Bangalore,PRD00781,Beauty,14
WH01,Bangalore,PRD00782,Laptop,9
WH01,Bangalore,PRD00783,Electronics,10
WH01,Bangalore,PRD00784,Home,7
WH01,Bangalore,PRD00785,Accessories,20
WH01,Bangalore,PRD00786,Beauty,15
WH01,Bangalore,PRD00787,Home,11
WH01,Bangalore,PRD00788,Electronics,12
WH01,Bangalore,PRD00789,Fashion,21
WH01,Bangalore,PRD00790,Beauty,7
WH01,Bangalore,PRD00791,Mobile,15
WH01,Bangalore,PRD00792,Beauty,13
WH01,Bangalore,PRD00793,Fashion,15
WH01,Bangalore,PRD00794,Electronics,4
WH01,Bangalore,PRD00795,Fashion,20
WH01,Bangalore,PRD00796,Electronics,21
WH01,Bangalore,PRD00797,Fashion,14
WH01,Bangalore,PRD00798,Accessories,17
WH01,Bangalore,PRD00799,Grocery,21
WH01,Bangalore,PRD00800,Electronics,17
WH01,Bangalore,PRD00801,Fashion,7
WH01,Bangalore,PRD00802,Fashion,14
WH01,Bangalore,PRD00803,Electronics,15
WH01,Bangalore,PRD00804,Electronics,12
WH01,Bangalore,PRD00805,Accessories,17
WH01,Bangalore,PRD00806,Accessories,21
WH01,Bangalore,PRD00807,Accessories,21
WH01,Bangalore,PRD00808,Laptop,12
WH01,Bangalore,PRD00809,Accessories,6
WH01,Bangalore,PRD00810,Mobile,22
WH01,Bangalore,PRD00811,Electronics,19
WH01,Bangalore,PRD00812,Beauty,6
WH01,Bangalore,PRD00813,Electronics,21
WH01,Bangalore,PRD00814,Laptop,20
WH01,Bangalore,PRD00815,Laptop,13
WH01,Bangalore,PRD00816,Laptop,15
WH01,Bangalore,PRD00817,Mobile,11
WH01,Bangalore,PRD00818,Grocery,5
WH01,Bangalore,PRD00819,Mobile,10
WH01,Bangalore,PRD00820,Electronics,18
WH01,Bangalore,PRD00821,Accessories,4
WH01,Bangalore,PRD00822,Electronics,10
WH01,Bangalore,PRD00823,Beauty,11
WH01,Bangalore,PRD00824,Mobile,14
WH01,Bangalore,PRD00825,Fashion,21
WH01,Bangalore,PRD00826,Home,10
WH01,Bangalore,PRD00827,Electronics,10
WH01,Bangalore,PRD00828,Beauty,17
WH01,Bangalore,PRD00829,Beauty,12
WH01,Bangalore,PRD00830,Laptop,8
WH01,Bangalore,PRD00831,Beauty,12
WH01,Bangalore,PRD00832,Electronics,7
WH01,Bangalore,PRD00833,Grocery,7
WH01,Bangalore,PRD00834,Grocery,13
WH01,Bangalore,PRD00835,Electronics,12
WH01,Bangalore,PRD00836,Mobile,20
WH01,Bangalore,PRD00837,Home,11
WH01,Bangalore,PRD00838,Laptop,14
WH01,Bangalore,PRD00839,Fashion,15
WH01,Bangalore,PRD00840,Mobile,4
WH01,Bangalore,PRD00841,Laptop,16
WH01,Bangalore,PRD00842,Accessories,7
WH01,Bangalore,PRD00843,Electronics,21
WH01,Bangalore,PRD00844,Fashion,7
WH01,Bangalore,PRD00845,Home,11
WH01,Bangalore,PRD00846,Grocery,6
WH01,Bangalore,PRD00847,Laptop,22
WH01,Bangalore,PRD00848,Electronics,13
WH01,Bangalore,PRD00849,Fashion,15
WH01,Bangalore,PRD00850,Fashion,5
WH01,Bangalore,PRD00851,Beauty,17
WH01,Bangalore,PRD00852,Mobile,8
WH01,Bangalore,PRD00853,Beauty,20
WH01,Bangalore,PRD00854,Accessories,8
WH01,Bangalore,PRD00855,Mobile,7
WH01,Bangalore,PRD00856,Accessories,5
WH01,Bangalore,PRD00857,Mobile,12
WH01,Bangalore,PRD00858,Mobile,14
WH01,Bangalore,PRD00859,Mobile,5
WH01,Bangalore,PRD00860,Laptop,18
WH01,Bangalore,PRD00861,Mobile,12
WH01,Bangalore,PRD00862,Laptop,13
WH01,Bangalore,PRD00863,Beauty,12
WH01,Bangalore,PRD00864,Electronics,11
WH01,Bangalore,PRD00865,Laptop,14
WH01,Bangalore,PRD00866,Electronics,7
WH01,Bangalore,PRD00867,Home,7
WH01,Bangalore,PRD00868,Beauty,20
WH01,Bangalore,PRD00869,Accessories,21
WH01,Bangalore,PRD00870,Mobile,11
WH01,Bangalore,PRD00871,Home,9
WH01,Bangalore,PRD00872,Fashion,16
WH01,Bangalore,PRD00873,Home,11
WH01,Bangalore,PRD00874,Laptop,4
WH01,Bangalore,PRD00875,Fashion,7
WH01,Bangalore,PRD00876,Electronics,17
WH01,Bangalore,PRD00877,Grocery,16
WH01,Bangalore,PRD00878,Fashion,4
WH01,Bangalore,PRD00879,Laptop,8
WH01,Bangalore,PRD00880,Fashion,8
WH01,Bangalore,PRD00881,Laptop,16
WH01,Bangalore,PRD00882,Beauty,4
WH01,Bangalore,PRD00883,Grocery,6
WH01,Bangalore,PRD00884,Home,18
WH01,Bangalore,PRD00885,Home,7
WH01,Bangalore,PRD00886,Fashion,16
WH01,Bangalore,PRD00887,Home,8
WH01,Bangalore,PRD00888,Laptop,6
WH01,Bangalore,PRD00889,Fashion,8
WH01,Bangalore,PRD00890,Fashion,17
WH01,Bangalore,PRD00891,Accessories,19
WH01,Bangalore,PRD00892,Fashion,19
WH01,Bangalore,PRD00893,Mobile,11
WH01,Bangalore,PRD00894,Accessories,16
WH01,Bangalore,PRD00895,Beauty,8
WH01,Bangalore,PRD00896,Beauty,9
WH01,Bangalore,PRD00897,Beauty,20
WH01,Bangalore,PRD00898,Accessories,4
WH01,Bangalore,PRD00899,Laptop,6
WH01,Bangalore,PRD00900,Electronics,8
WH01,Bangalore,PRD00901,Grocery,4
WH01,Bangalore,PRD00902,Laptop,7
WH01,Bangalore,PRD00903,Home,14
WH01,Bangalore,PRD00904,Grocery,12
WH01,Bangalore,PRD00905,Beauty,20
WH01,Bangalore,PRD00906,Fashion,19
WH01,Bangalore,PRD00907,Home,10
WH01,Bangalore,PRD00908,Beauty,9
WH01,Bangalore,PRD00909,Fashion,11
WH01,Bangalore,PRD00910,Mobile,15
WH01,Bangalore,PRD00911,Home,9
WH01,Bangalore,PRD00912,Fashion,15
WH01,Bangalore,PRD00913,Home,11
WH01,Bangalore,PRD00914,Accessories,14
WH01,Bangalore,PRD00915,Fashion,12
WH01,Bangalore,PRD00916,Electronics,9
WH01,Bangalore,PRD00917,Mobile,21
WH01,Bangalore,PRD00918,Laptop,18
WH01,Bangalore,PRD00919,Accessories,7
WH01,Bangalore,PRD00920,Laptop,20
WH01,Bangalore,PRD00921,Accessories,13
WH01,Bangalore,PRD00922,Beauty,20
WH01,Bangalore,PRD00923,Beauty,18
WH01,Bangalore,PRD00924,Grocery,12
WH01,Bangalore,PRD00925,Electronics,4
WH01,Bangalore,PRD00926,Beauty,9
WH01,Bangalore,PRD00927,Mobile,14
WH01,Bangalore,PRD00928,Beauty,15
WH01,Bangalore,PRD00929,Electronics,9
WH01,Bangalore,PRD00930,Laptop,7
WH01,Bangalore,PRD00931,Grocery,19
WH01,Bangalore,PRD00932,Accessories,22
WH01,Bangalore,PRD00933,Beauty,13
WH01,Bangalore,PRD00934,Beauty,7
WH01,Bangalore,PRD00935,Mobile,9
WH01,Bangalore,PRD00936,Laptop,4
WH01,Bangalore,PRD00937,Beauty,20
WH01,Bangalore,PRD00938,Fashion,6
WH01,Bangalore,PRD00939,Laptop,14
WH01,Bangalore,PRD00940,Accessories,9
WH01,Bangalore,PRD00941,Laptop,14
WH01,Bangalore,PRD00942,Electronics,16
WH01,Bangalore,PRD00943,Accessories,19
WH01,Bangalore,PRD00944,Accessories,8
WH01,Bangalore,PRD00945,Grocery,4
WH01,Bangalore,PRD00946,Grocery,6
WH01,Bangalore,PRD00947,Accessories,20
WH01,Bangalore,PRD00948,Home,20
WH01,Bangalore,PRD00949,Fashion,15
WH01,Bangalore,PRD00950,Beauty,15
WH01,Bangalore,PRD00951,Beauty,16
WH01,Bangalore,PRD00952,Accessories,7
WH01,Bangalore,PRD00953,Grocery,20
WH01,Bangalore,PRD00954,Fashion,12
WH01,Bangalore,PRD00955,Electronics,11
WH01,Bangalore,PRD00956,Home,13
WH01,Bangalore,PRD00957,Mobile,5
WH01,Bangalore,PRD00958,Grocery,7
WH01,Bangalore,PRD00959,Grocery,17
WH01,Bangalore,PRD00960,Fashion,5
WH01,Bangalore,PRD00961,Grocery,15
WH01,Bangalore,PRD00962,Electronics,8
WH01,Bangalore,PRD00963,Laptop,11
WH01,Bangalore,PRD00964,Laptop,9
WH01,Bangalore,PRD00965,Fashion,10
WH01,Bangalore,PRD00966,Home,17
WH01,Bangalore,PRD00967,Laptop,9
WH01,Bangalore,PRD00968,Laptop,14
WH01,Bangalore,PRD00969,Beauty,13
WH01,Bangalore,PRD00970,Electronics,16
WH01,Bangalore,PRD00971,Mobile,21
WH01,Bangalore,PRD00972,Fashion,17
WH01,Bangalore,PRD00973,Laptop,8
WH01,Bangalore,PRD00974,Beauty,5
WH01,Bangalore,PRD00975,Accessories,9
WH01,Bangalore,PRD00976,Grocery,15
WH01,Bangalore,PRD00977,Laptop,5
WH01,Bangalore,PRD00978,Accessories,13
WH01,Bangalore,PRD00979,Electronics,15
WH01,Bangalore,PRD00980,Laptop,10
WH01,Bangalore,PRD00981,Home,18
WH01,Bangalore,PRD00982,Laptop,6
WH01,Bangalore,PRD00983,Fashion,5
WH01,Bangalore,PRD00984,Fashion,17
WH01,Bangalore,PRD00985,Mobile,13
WH01,Bangalore,PRD00986,Laptop,16
WH01,Bangalore,PRD00987,Home,12
WH01,Bangalore,PRD00988,Home,8
WH01,Bangalore,PRD00989,Grocery,19
WH01,Bangalore,PRD00990,Mobile,18
WH01,Bangalore,PRD00991,Home,17
WH01,Bangalore,PRD00992,Laptop,9
WH01,Bangalore,PRD00993,Beauty,15
WH01,Bangalore,PRD00994,Electronics,10
WH01,Bangalore,PRD00995,Accessories,6
WH01,Bangalore,PRD00996,Laptop,21
WH01,Bangalore,PRD00997,Beauty,6
WH01,Bangalore,PRD00998,Mobile,21
WH01,Bangalore,PRD00999,Accessories,12
WH01,Bangalore,PRD01000,Grocery,7
WH02,Hoskote,PRD00001,Home,31
WH02,Hoskote,PRD00002,Beauty,27
WH02,Hoskote,PRD00003,Electronics,29
WH02,Hoskote,PRD00004,Laptop,25
WH02,Hoskote,PRD00005,Home,26
WH02,Hoskote,PRD00006,Beauty,30
WH02,Hoskote,PRD00007,Electronics,13
WH02,Hoskote,PRD00008,Home,20
WH02,Hoskote,PRD00009,Accessories,13
WH02,Hoskote,PRD00010,Mobile,34
WH02,Hoskote,PRD00011,Electronics,33
WH02,Hoskote,PRD00012,Beauty,8
WH02,Hoskote,PRD00013,Mobile,26
WH02,Hoskote,PRD00014,Grocery,32
WH02,Hoskote,PRD00015,Mobile,12
WH02,Hoskote,PRD00016,Accessories,22
WH02,Hoskote,PRD00017,Laptop,32
WH02,Hoskote,PRD00018,Fashion,7
WH02,Hoskote,PRD00019,Electronics,26
WH02,Hoskote,PRD00020,Mobile,15
WH02,Hoskote,PRD00021,Electronics,32
WH02,Hoskote,PRD00022,Accessories,34
WH02,Hoskote,PRD00023,Home,33
WH02,Hoskote,PRD00024,Beauty,20
WH02,Hoskote,PRD00025,Grocery,31
WH02,Hoskote,PRD00026,Accessories,30
WH02,Hoskote,PRD00027,Fashion,15
WH02,Hoskote,PRD00028,Home,30
WH02,Hoskote,PRD00029,Electronics,8
WH02,Hoskote,PRD00030,Electronics,23
WH02,Hoskote,PRD00031,Electronics,13
WH02,Hoskote,PRD00032,Home,10
WH02,Hoskote,PRD00033,Grocery,9
WH02,Hoskote,PRD00034,Electronics,26
WH02,Hoskote,PRD00035,Accessories,16
WH02,Hoskote,PRD00036,Electronics,27
WH02,Hoskote,PRD00037,Grocery,8
WH02,Hoskote,PRD00038,Grocery,15
WH02,Hoskote,PRD00039,Laptop,22
WH02,Hoskote,PRD00040,Grocery,29
WH02,Hoskote,PRD00041,Grocery,15
WH02,Hoskote,PRD00042,Laptop,24
WH02,Hoskote,PRD00043,Mobile,31
WH02,Hoskote,PRD00044,Accessories,24
WH02,Hoskote,PRD00045,Mobile,13
WH02,Hoskote,PRD00046,Beauty,7
WH02,Hoskote,PRD00047,Beauty,31
WH02,Hoskote,PRD00048,Home,7
WH02,Hoskote,PRD00049,Beauty,31
WH02,Hoskote,PRD00050,Grocery,21
WH02,Hoskote,PRD00051,Electronics,33
WH02,Hoskote,PRD00052,Home,29
WH02,Hoskote,PRD00053,Home,34
WH02,Hoskote,PRD00054,Mobile,16
WH02,Hoskote,PRD00055,Electronics,28
WH02,Hoskote,PRD00056,Home,18
WH02,Hoskote,PRD00057,Grocery,20
WH02,Hoskote,PRD00058,Electronics,24
WH02,Hoskote,PRD00059,Electronics,31
WH02,Hoskote,PRD00060,Home,34
WH02,Hoskote,PRD00061,Electronics,28
WH02,Hoskote,PRD00062,Mobile,18
WH02,Hoskote,PRD00063,Electronics,18
WH02,Hoskote,PRD00064,Laptop,27
WH02,Hoskote,PRD00065,Accessories,13
WH02,Hoskote,PRD00066,Laptop,10
WH02,Hoskote,PRD00067,Fashion,16
WH02,Hoskote,PRD00068,Electronics,15
WH02,Hoskote,PRD00069,Beauty,15
WH02,Hoskote,PRD00070,Beauty,13
WH02,Hoskote,PRD00071,Home,8
WH02,Hoskote,PRD00072,Fashion,7
WH02,Hoskote,PRD00073,Laptop,34
WH02,Hoskote,PRD00074,Grocery,18
WH02,Hoskote,PRD00075,Accessories,17
WH02,Hoskote,PRD00076,Mobile,26
WH02,Hoskote,PRD00077,Mobile,13
WH02,Hoskote,PRD00078,Mobile,33
WH02,Hoskote,PRD00079,Fashion,29
WH02,Hoskote,PRD00080,Home,9
WH02,Hoskote,PRD00081,Accessories,18
WH02,Hoskote,PRD00082,Beauty,31
WH02,Hoskote,PRD00083,Home,33
WH02,Hoskote,PRD00084,Accessories,20
WH02,Hoskote,PRD00085,Fashion,24
WH02,Hoskote,PRD00086,Beauty,11
WH02,Hoskote,PRD00087,Fashion,34
WH02,Hoskote,PRD00088,Home,13
WH02,Hoskote,PRD00089,Fashion,33
WH02,Hoskote,PRD00090,Beauty,25
WH02,Hoskote,PRD00091,Mobile,24
WH02,Hoskote,PRD00092,Electronics,21
WH02,Hoskote,PRD00093,Beauty,13
WH02,Hoskote,PRD00094,Grocery,11
WH02,Hoskote,PRD00095,Accessories,13
WH02,Hoskote,PRD00096,Fashion,12
WH02,Hoskote,PRD00097,Mobile,28
WH02,Hoskote,PRD00098,Home,16
WH02,Hoskote,PRD00099,Laptop,8
WH02,Hoskote,PRD00100,Home,34
WH02,Hoskote,PRD00101,Fashion,31
WH02,Hoskote,PRD00102,Home,32
WH02,Hoskote,PRD00103,Mobile,34
WH02,Hoskote,PRD00104,Beauty,11
WH02,Hoskote,PRD00105,Laptop,18
WH02,Hoskote,PRD00106,Electronics,28
WH02,Hoskote,PRD00107,Home,26
WH02,Hoskote,PRD00108,Accessories,11
WH02,Hoskote,PRD00109,Accessories,29
WH02,Hoskote,PRD00110,Mobile,13
WH02,Hoskote,PRD00111,Electronics,13
WH02,Hoskote,PRD00112,Accessories,22
WH02,Hoskote,PRD00113,Electronics,23
WH02,Hoskote,PRD00114,Fashion,23
WH02,Hoskote,PRD00115,Fashion,9
WH02,Hoskote,PRD00116,Grocery,31
WH02,Hoskote,PRD00117,Fashion,14
WH02,Hoskote,PRD00118,Mobile,10
WH02,Hoskote,PRD00119,Electronics,31
WH02,Hoskote,PRD00120,Fashion,33
WH02,Hoskote,PRD00121,Grocery,31
WH02,Hoskote,PRD00122,Accessories,29
WH02,Hoskote,PRD00123,Electronics,25
WH02,Hoskote,PRD00124,Grocery,22
WH02,Hoskote,PRD00125,Grocery,9
WH02,Hoskote,PRD00126,Accessories,18
WH02,Hoskote,PRD00127,Electronics,17
WH02,Hoskote,PRD00128,Home,14
WH02,Hoskote,PRD00129,Home,27
WH02,Hoskote,PRD00130,Grocery,20
WH02,Hoskote,PRD00131,Laptop,9
WH02,Hoskote,PRD00132,Grocery,13
WH02,Hoskote,PRD00133,Electronics,26
WH02,Hoskote,PRD00134,Fashion,9
WH02,Hoskote,PRD00135,Electronics,30
WH02,Hoskote,PRD00136,Beauty,20
WH02,Hoskote,PRD00137,Electronics,20
WH02,Hoskote,PRD00138,Beauty,23
WH02,Hoskote,PRD00139,Fashion,30
WH02,Hoskote,PRD00140,Home,16
WH02,Hoskote,PRD00141,Electronics,25
WH02,Hoskote,PRD00142,Beauty,22
WH02,Hoskote,PRD00143,Grocery,14
WH02,Hoskote,PRD00144,Grocery,31
WH02,Hoskote,PRD00145,Electronics,29
WH02,Hoskote,PRD00146,Mobile,25
WH02,Hoskote,PRD00147,Grocery,30
WH02,Hoskote,PRD00148,Fashion,31
WH02,Hoskote,PRD00149,Accessories,26
WH02,Hoskote,PRD00150,Grocery,30
WH02,Hoskote,PRD00151,Fashion,26
WH02,Hoskote,PRD00152,Laptop,26
WH02,Hoskote,PRD00153,Grocery,24
WH02,Hoskote,PRD00154,Accessories,28
WH02,Hoskote,PRD00155,Home,11
WH02,Hoskote,PRD00156,Laptop,31
WH02,Hoskote,PRD00157,Electronics,31
WH02,Hoskote,PRD00158,Fashion,7
WH02,Hoskote,PRD00159,Fashion,30
WH02,Hoskote,PRD00160,Mobile,10
WH02,Hoskote,PRD00161,Home,16
WH02,Hoskote,PRD00162,Fashion,27
WH02,Hoskote,PRD00163,Beauty,11
WH02,Hoskote,PRD00164,Grocery,29
WH02,Hoskote,PRD00165,Electronics,30
WH02,Hoskote,PRD00166,Fashion,21
WH02,Hoskote,PRD00167,Beauty,7
WH02,Hoskote,PRD00168,Fashion,15
WH02,Hoskote,PRD00169,Fashion,24
WH02,Hoskote,PRD00170,Electronics,34
WH02,Hoskote,PRD00171,Mobile,24
WH02,Hoskote,PRD00172,Fashion,14
WH02,Hoskote,PRD00173,Beauty,24
WH02,Hoskote,PRD00174,Fashion,22
WH02,Hoskote,PRD00175,Laptop,28
WH02,Hoskote,PRD00176,Accessories,9
WH02,Hoskote,PRD00177,Accessories,28
WH02,Hoskote,PRD00178,Electronics,22
WH02,Hoskote,PRD00179,Accessories,33
WH02,Hoskote,PRD00180,Electronics,16
WH02,Hoskote,PRD00181,Accessories,24
WH02,Hoskote,PRD00182,Electronics,33
WH02,Hoskote,PRD00183,Beauty,9
WH02,Hoskote,PRD00184,Accessories,33
WH02,Hoskote,PRD00185,Home,26
WH02,Hoskote,PRD00186,Grocery,8
WH02,Hoskote,PRD00187,Electronics,15
WH02,Hoskote,PRD00188,Mobile,26
WH02,Hoskote,PRD00189,Fashion,8
WH02,Hoskote,PRD00190,Beauty,23
WH02,Hoskote,PRD00191,Mobile,16
WH02,Hoskote,PRD00192,Accessories,24
WH02,Hoskote,PRD00193,Laptop,8
WH02,Hoskote,PRD00194,Fashion,31
WH02,Hoskote,PRD00195,Fashion,34
WH02,Hoskote,PRD00196,Fashion,34
WH02,Hoskote,PRD00197,Accessories,27
WH02,Hoskote,PRD00198,Laptop,10
WH02,Hoskote,PRD00199,Home,28
WH02,Hoskote,PRD00200,Laptop,7
WH02,Hoskote,PRD00201,Laptop,7
WH02,Hoskote,PRD00202,Electronics,16
WH02,Hoskote,PRD00203,Home,20
WH02,Hoskote,PRD00204,Mobile,28
WH02,Hoskote,PRD00205,Electronics,26
WH02,Hoskote,PRD00206,Laptop,19
WH02,Hoskote,PRD00207,Accessories,14
WH02,Hoskote,PRD00208,Beauty,34
WH02,Hoskote,PRD00209,Electronics,18
WH02,Hoskote,PRD00210,Home,19
WH02,Hoskote,PRD00211,Electronics,11
WH02,Hoskote,PRD00212,Fashion,29
WH02,Hoskote,PRD00213,Fashion,26
WH02,Hoskote,PRD00214,Electronics,13
WH02,Hoskote,PRD00215,Beauty,9
WH02,Hoskote,PRD00216,Electronics,26
WH02,Hoskote,PRD00217,Home,25
WH02,Hoskote,PRD00218,Beauty,14
WH02,Hoskote,PRD00219,Mobile,33
WH02,Hoskote,PRD00220,Mobile,11
WH02,Hoskote,PRD00221,Accessories,19
WH02,Hoskote,PRD00222,Mobile,33
WH02,Hoskote,PRD00223,Mobile,18
WH02,Hoskote,PRD00224,Home,24
WH02,Hoskote,PRD00225,Home,18
WH02,Hoskote,PRD00226,Beauty,14
WH02,Hoskote,PRD00227,Beauty,34
WH02,Hoskote,PRD00228,Grocery,18
